stop_id,stop_name,stop_lat,stop_lon
de:08126:10710,Künzelsau Landratsamt,49.277640,9.687163
de:08126:10710:0:1,Künzelsau Landratsamt,49.277640,9.687163
de:08126:10711:0:1,Künzelsau Langenburger Straße,49.279890,9.704608
de:08126:10711:0:2,Künzelsau Langenburger Straße,49.279609,9.705650
de:08126:10712:0:1,Künzelsau Milchwerke,49.289400,9.679644
de:08126:10713:0:1,Künzelsau Morsbacher Straße,49.277276,9.696110
de:08126:10713:0:2,Künzelsau Morsbacher Straße,49.277434,9.695050
de:08126:10714:0:1,Künzelsau Sprachheilschule,49.285141,9.682024
de:08126:10715:0:1,Künzelsau Stadthalle,49.280751,9.684917
de:08126:10715:0:2,Künzelsau Stadthalle,49.280751,9.684917
de:08126:10716:0:1,Künzelsau Stahl,49.275723,9.707141
de:08126:10717:0:1,Künzelsau Nagelsberg,49.292834,9.676419
de:08126:10718:0:1,Künzelsau Garnberg Am Buchs,49.287086,9.699748
de:08126:10719:0:1,Künzelsau Garnberg Berner,49.284859,9.710141
de:08126:10720:0:1,Künzelsau Garnberg Berner Abzw,49.283611,9.709584
de:08126:10720:0:2,Künzelsau Garnberg Berner Abzw,49.283681,9.709872
de:08126:10721:0:1,Künzelsau Garnberg Buchs Abzw.,49.285193,9.704473
de:08126:10721:0:2,Künzelsau Garnberg Buchs Abzw.,49.285100,9.704563
de:08126:10722:0:1,Künzelsau Garnberg Mitte,49.284197,9.705668
de:08126:10722:0:2,Künzelsau Garnberg Mitte,49.284062,9.705955
de:08126:10723:0:1,Amrichshausen Mitte,49.282556,9.742193
de:08126:10723:0:2,Amrichshausen Mitte,49.282609,9.742148
de:08126:10724:0:1,Amrichshausen Schule,49.283722,9.738196
de:08126:10724:0:2,Amrichshausen Schule,49.283781,9.737747
de:08126:10725:0:1,Belsenberg B 19,49.304890,9.684423
de:08126:10725:0:2,Belsenberg B 19,49.304931,9.683363
de:08126:10726:0:1,Belsenberg Mitte/Linde,49.304749,9.686722
de:08126:10726:0:2,Belsenberg Mitte/Linde,49.304901,9.686920
de:08126:10727:0:1,Laßbach Kügelhof,49.280640,9.763483
de:08126:10727:0:2,Laßbach Kügelhof,49.280359,9.763412
de:08126:10728:0:Bus,Nitzenhausen Sonnhofen,49.286225,9.818308
de:08126:10729:0:1,Laßbach Bienenhof,49.269182,9.798608
de:08126:10729:0:2,Laßbach Bienenhof,49.269223,9.798230
de:08126:10730:0:1,Laßbach,49.264616,9.809836
de:08126:10730:0:2,Laßbach,49.264563,9.809729
de:08126:10731:0:1,Laßbach Mäusdorf,49.272863,9.779051
de:08126:10731:0:2,Laßbach Mäusdorf,49.272857,9.779608
de:08126:10732:0:1,Nitzenhausen Mitte,49.283465,9.798302
de:08126:10732:0:2,Nitzenhausen Mitte,49.283400,9.798338
de:08126:10733:0:1,K'stetten Schloß Stetten See,49.267277,9.772610
de:08126:10734:0:1,K'stetten Schloß Stetten Abzw.,49.270120,9.793056
de:08126:10734:0:2,K'stetten Schloß Stetten Abzw.,49.270196,9.792768
de:08126:10735:0:1,Laßbach Vogelsberg,49.262488,9.786112
de:08126:10735:0:2,Laßbach Vogelsberg,49.262517,9.786139
de:08126:10736:0:1,Gaisbach Haag,49.247249,9.702641
de:08126:10736:0:2,Gaisbach Haag,49.248569,9.701068
de:08126:10737,Gaisbach Altes Rathaus,49.255564,9.686282
de:08126:10737:0:1,Gaisbach Altes Rathaus,49.255558,9.686282
de:08126:10737:0:2,Gaisbach Altes Rathaus,49.255540,9.686327
de:08126:10738:0:1,Gaisbach Grundschule,49.259427,9.687441
de:08126:10738:0:2,Gaisbach Grundschule,49.259445,9.687468
de:08126:10739:0:1,Gaisbach Kindergarten,49.257803,9.684602
de:08126:10740:0:1,Gaisbach Maybachstraße,49.255276,9.685698
de:08126:10740:0:2,Gaisbach Maybachstraße,49.255276,9.685698
de:08126:10742:0:1,Gaisbach Unterhof Abzweig,49.255529,9.678718
de:08126:10742:0:2,Gaisbach Unterhof Abzweig,49.255529,9.678718
de:08126:10743:0:1,Gaisbach Sternwiesen,49.257053,9.689947
de:08126:10743:0:2,Gaisbach Sternwiesen,49.256971,9.689857
de:08126:10745:0:1,Gaisbach Oberhof Abzweig,49.255968,9.696505
de:08126:10745:0:2,Gaisbach Oberhof Abzweig,49.255898,9.696433
de:08126:10746:0:1,Laßbach Wolfsölden Abzweig,49.295306,9.778746
de:08126:10746:0:2,Laßbach Wolfsölden Abzweig,49.296402,9.783345
de:08126:10747:0:1,Nitzenhausen Ohrenbach,49.292488,9.746595
de:08126:10747:0:2,Nitzenhausen Ohrenbach,49.292459,9.746703
de:08126:10748:0:1,Nitzenhausen Berndshausen,49.290660,9.769691
de:08126:10748:0:2,Nitzenhausen Berndshausen,49.291328,9.770832
de:08126:10749:0:1,Morsbach Ort,49.273086,9.723221
de:08126:10749:0:2,Morsbach Ort,49.273150,9.723041
de:08126:10750:0:1,Morsbach Schule,49.273525,9.726446
de:08126:10751:0:1,Belsenberg Siegelhof,49.300502,9.705695
de:08126:10751:0:2,Belsenberg Siegelhof,49.300502,9.705695
de:08126:10752:0:1,Gaisbach Kemmeten Aussiedler,49.262195,9.664471
de:08126:10752:0:2,Gaisbach Kemmeten Aussiedler,49.262113,9.664741
de:08126:10753:0:1,Gaisbach Kemmeten Mitte,49.260002,9.655362
de:08126:10753:0:2,Gaisbach Kemmeten Mitte,49.259973,9.655650
de:08126:10754:0:1,Gaisbach Kemmeten Zobelweg,49.259193,9.657913
de:08126:10754:0:2,Gaisbach Kemmeten Zobelweg,49.258999,9.658264
de:08126:10756:0:1,Gaisbach Schnaihof,49.257915,9.650332
de:08126:10756:0:2,Gaisbach Schnaihof,49.257915,9.650332
de:08126:10757:0:1,Steinbach (Künzelsau),49.299155,9.729311
de:08126:10757:0:2,Steinbach (Künzelsau),49.299360,9.729329
de:08126:10758:0:1,Büttelbronn (Kün),49.301908,9.764912
de:08126:10758:0:2,Büttelbronn (Kün),49.302336,9.764723
de:08126:10759:0:1,Gaisbach Unterhof,49.253998,9.672969
de:08126:10760:0:1,Gaisbach Weckhof,49.247636,9.654392
de:08126:10761:0:1,Gaisbach Oberhof,49.251805,9.691771
de:08126:10762:0:1,Nitzenhausen Kindergarten,49.284748,9.798608
de:08126:10762:0:2,Nitzenhausen Kindergarten,49.285510,9.798913
de:08126:10764:0:Bus,Laßbach Rappoldsweiler Hof,49.274070,9.806935
de:08126:10766:0:1,Künzelsau Allee,49.277499,9.686282
de:08126:10767:0:1,Künzelsau Weinsteige Abzw.,49.281806,9.699308
de:08126:10769:0:1,Künzelsau Sparkasse,49.279169,9.687693
de:08126:10770:0:1,Künzelsau Ev. Gemeindehaus,49.280054,9.687693
de:08126:10770:0:2,Künzelsau Ev. Gemeindehaus,49.280054,9.687693
de:08126:10772:0:1,Künzelsau Taläcker Bahnhof,49.276192,9.670804
de:08126:10773:0:1,K'au Taläcker da Vinci-Str.,49.278167,9.670526
de:08126:10774:0:1,K'au Taläcker Kreisverkehr,49.277499,9.673697
de:08126:10775:0:1,K'au Taläcker Marc-Chagall-Str,49.276221,9.673472
de:08126:10777:0:1,K'au Taläcker Taläckerstr.,49.267998,9.671837
de:08126:10777:0:2,K'au Taläcker Taläckerstr.,49.267998,9.671837
de:08126:10779:0:1,K'au Taläcker Anne-Sophie-Schu,49.276192,9.670274
de:08126:10780:0:1,Künzelsau Würzburger Str./HEM,49.285639,9.678889
de:08126:10781,Gaisbach Würth Nord,49.260688,9.676904
de:08126:10781:0:1,Gaisbach Würth Nord,49.260653,9.676787
de:08126:10781:0:2,Gaisbach Würth Nord,49.261503,9.678108
de:08126:10783:0:1,Nitzenhausen Steinbruch,49.287027,9.801913
de:08126:10783:0:2,Nitzenhausen Steinbruch,49.290549,9.805327
de:08126:10784:0:1,Amrichshausen Landesstraße,49.279954,9.741834
de:08126:10784:0:2,Amrichshausen Landesstraße,49.279884,9.741807
de:08126:10785:0:1,Künzelsau Taläcker Allee,49.272998,9.670921
de:08126:10785:0:2,Künzelsau Taläcker Allee,49.272998,9.670921
de:08126:10786:0:1,Künzelsau Wolfsölden,49.298973,9.775503
de:08126:10786:0:2,Künzelsau Wolfsölden,49.298897,9.775404
de:08126:10800:0:1,Gaisbach Haag Aussiedler,49.244944,9.703997
de:08126:10800:0:2,Gaisbach Haag Aussiedler,49.244944,9.703997
de:08126:10801:0:1,Kupferzell Gerberstraße,49.229167,9.686058
de:08126:10801:0:2,Kupferzell Gerberstraße,49.229167,9.686058
de:08126:10802:0:1,Kupferzell Fa. Lidl,49.221722,9.680416
de:08126:10802:0:2,Kupferzell Fa. Lidl,49.221722,9.680416
de:08126:10803:0:1,Kupferzell Künzelsauer Straße,49.229970,9.692364
de:08126:10803:0:2,Kupferzell Künzelsauer Straße,49.229970,9.692364
de:08126:10804,Kupferzell Untere Vorstadt,49.226257,9.688375
de:08126:10804:0:1,Kupferzell Untere Vorstadt,49.226263,9.688321
de:08126:10804:0:2,Kupferzell Untere Vorstadt,49.226433,9.688339
de:08126:10805,Kupferzell Schule,49.224145,9.695220
de:08126:10805:0:1,Kupferzell Schule,49.224984,9.694107
de:08126:10805:0:2,Kupferzell Schule,49.224139,9.695220
de:08126:10806:0:1,Kupferzell Langenburger Straße,49.228803,9.695885
de:08126:10806:0:2,Kupferzell Langenburger Straße,49.228803,9.695885
de:08126:10807:0:1,Mangoldsall Mitte,49.228193,9.641079
de:08126:10807:0:2,Mangoldsall Mitte,49.228193,9.641079
de:08126:10808:0:1,Mangoldsall Oberweiler,49.228028,9.646469
de:08126:10808:0:2,Mangoldsall Oberweiler,49.228028,9.646469
de:08126:10809:0:1,Mangoldsall Stabilo,49.228556,9.636498
de:08126:10809:0:2,Mangoldsall Stabilo,49.228556,9.636498
de:08126:10810:0:1,Mangoldsall Füßbach,49.238640,9.649110
de:08126:10810:0:2,Mangoldsall Füßbach,49.238640,9.649110
de:08126:10811:0:1,Kupferzell Ulrichsberg Abzweig,49.234387,9.670247
de:08126:10812:0:1,Kupferzell Rechbach,49.242945,9.681359
de:08126:10813:0:1,Kupferzell Rechbach Abzweig,49.244000,9.686920
de:08126:10813:0:2,Kupferzell Rechbach Abzweig,49.243842,9.687019
de:08126:10814:0:1,Feßbach Aussiedler,49.233109,9.721164
de:08126:10814:0:2,Feßbach Aussiedler,49.233232,9.721227
de:08126:10815:0:1,Feßbach Ort,49.229137,9.705111
de:08126:10815:0:2,Feßbach Ort,49.229002,9.704114
de:08126:10816:0:1,Feßbach Bühlingsweiler Abzweig,49.240558,9.742696
de:08126:10816:0:2,Feßbach Bühlingsweiler Abzweig,49.238669,9.742077
de:08126:10817:0:1,Feßbach Rüblingen,49.231554,9.741026
de:08126:10817:0:2,Feßbach Rüblingen,49.232287,9.741358
de:08126:10818:0:1,Feßbach Kubach,49.240722,9.706413
de:08126:10818:0:2,Feßbach Kubach,49.240722,9.706413
de:08126:10819:0:1,Löcherholz Ort,49.188942,9.666223
de:08126:10823:0:1,Neu-Kupfer Grünwiesen,49.182055,9.694250
de:08126:10823:0:2,Neu-Kupfer Grünwiesen,49.182220,9.694214
de:08126:10829:0:1,Westernach Kirche,49.196721,9.686004
de:08126:10829:0:2,Westernach Kirche,49.196733,9.686094
de:08126:10834:0:1,Kupferzell Lagerhaus,49.222637,9.686112
de:08126:10834:0:2,Kupferzell Lagerhaus,49.222637,9.686112
de:08126:10838:0:1,Westernach Im Seefeld,49.193193,9.684557
de:08126:10838:0:2,Westernach Im Seefeld,49.193211,9.684557
de:08126:10843:0:1,Kupferzell Kubach Abzweig,49.235631,9.690962
de:08126:10843:0:2,Kupferzell Kubach Abzweig,49.235619,9.690980
de:08126:10901:0:1,Kesselfeld Eichhof,49.203776,9.592417
de:08126:10901:0:2,Kesselfeld Eichhof,49.203776,9.592417
de:08126:10903:0:1,Neuenstein Feuerwache,49.203501,9.575834
de:08126:10903:0:2,Neuenstein Feuerwache,49.203501,9.575834
de:08126:10904:0:1,Neuenstein Friedrichsruher Str,49.207057,9.575637
de:08126:10904:0:2,Neuenstein Friedrichsruher Str,49.207451,9.575259
de:08126:10905:0:1,Neuenstein Kiga Rötelgasse,49.202139,9.586111
de:08126:10905:0:2,Neuenstein Kiga Rötelgasse,49.202139,9.586111
de:08126:10906:0:1,Neuenstein Kiga Schwabstr,49.206999,9.576643
de:08126:10908:0:1,Neuenstein Salzweg,49.213501,9.583524
de:08126:10908:0:2,Neuenstein Salzweg,49.213501,9.583524
de:08126:10909:0:1,Neuenstein Schloß,49.205696,9.578835
de:08126:10909:0:2,Neuenstein Schloß,49.205831,9.578889
de:08126:10909:0:3,Neuenstein Schloß,49.205831,9.579167
de:08126:10910:0:1,Neuenstein Straßenmeisterei,49.201834,9.584862
de:08126:10910:0:2,Neuenstein Straßenmeisterei,49.201834,9.584862
de:08126:10912:0:1,Neuenstein ZWN,49.210749,9.586497
de:08126:10912:0:2,Neuenstein ZWN,49.210749,9.586497
de:08126:10913:0:1,Kirchensall Langensall Mitte,49.235555,9.614309
de:08126:10913:0:2,Kirchensall Langensall Mitte,49.235555,9.614309
de:08126:10914:0:1,Grünbühl Untereppach,49.204557,9.599415
de:08126:10914:0:2,Grünbühl Untereppach,49.204669,9.599128
de:08126:10915:0:1,Grünbühl Hohrain Abzweig,49.209334,9.616941
de:08126:10916:0:1,Grünbühl Obereppach,49.209000,9.610500
de:08126:10917:0:1,Grünbühl (Neuenstein),49.213249,9.623032
de:08126:10917:0:2,Grünbühl (Neuenstein),49.213249,9.623032
de:08126:10918:0:1,Kesselfeld Abzw. Eschelbach,49.201669,9.615252
de:08126:10918:0:2,Kesselfeld Abzw. Eschelbach,49.201669,9.615252
de:08126:10919:0:1,Eschelbach,49.192858,9.594250
de:08126:10919:0:2,Eschelbach,49.192858,9.594250
de:08126:10919:0:3,Eschelbach,49.192858,9.594250
de:08126:10920:0:1,Obersöllbach,49.188890,9.571361
de:08126:10920:0:2,Obersöllbach,49.188942,9.571109
de:08126:10920:0:3,Obersöllbach,49.188931,9.571082
de:08126:10921:0:1,Kirchensall Löschenhirschbach,49.221640,9.603583
de:08126:10922:0:1,Kirchensall Tiergarten,49.227307,9.610608
de:08126:10923:0:Bus,Mangoldsall Wüchern,49.224027,9.620723
de:08126:10924:0:1,Grünbühl Lohe,49.212662,9.633425
de:08126:10925:0:1,Grünbühl Tannen,49.218776,9.636920
de:08126:10926:0:1,Grünbühl Waldsall Abzweig,49.211658,9.645921
de:08126:10927:0:1,Kirchensall Bank,49.239197,9.600277
de:08126:10927:0:2,Kirchensall Bank,49.239197,9.600277
de:08126:10928:0:1,Kirchensall Kindergarten,49.240083,9.596720
de:08126:10929:0:1,Kirchensall Mainhardtsall,49.239637,9.587198
de:08126:10930:0:1,K'hirschbach Döttenweiler Abzw,49.229917,9.589058
de:08126:10930:0:2,K'hirschbach Döttenweiler Abzw,49.229917,9.589058
de:08126:10931:0:1,Kleinhirschbach Emmertshof,49.222250,9.587638
de:08126:10931:0:2,Kleinhirschbach Emmertshof,49.222250,9.587638
de:08126:10932:0:1,Neureut,49.253805,9.599918
de:08126:10933:0:1,Waldenburg Rebbigshof,49.200889,9.635195
de:08126:10933:0:2,Waldenburg Rebbigshof,49.200889,9.635195
de:08126:10934:0:1,Kesselfeld Dorfweinberg,49.202027,9.615360
de:08126:10934:0:2,Kesselfeld Dorfweinberg,49.202027,9.615360
de:08126:10935:0:1,Kirchensall Langensall Brücke,49.235109,9.619969
de:08126:10935:0:2,Kirchensall Langensall Brücke,49.235109,9.619969
de:08126:10936:0:1,Kleinhirschbach Klumpenhof,49.216529,9.564938
de:08126:10936:0:2,Kleinhirschbach Klumpenhof,49.216529,9.565028
de:08126:10937:0:1,Kirchensall Langensall West,49.236053,9.608802
de:08126:10937:0:2,Kirchensall Langensall West,49.236053,9.608802
de:08126:10938:0:1,Kirchensall Friedhof,49.239807,9.603413
de:08126:10938:0:2,Kirchensall Friedhof,49.239807,9.603413
de:08126:10954:0:1,Waldenburg GEMÜ/Ziehl-Abegg,49.201417,9.675610
de:08126:10954:0:2,Waldenburg GEMÜ/Ziehl-Abegg,49.201417,9.675610
de:08126:10955:0:1,Waldenburg Ziehl-Abegg Drives,49.201752,9.680030
de:08126:10955:0:2,Waldenburg Ziehl-Abegg Drives,49.201752,9.680030
de:08126:11001:0:1,Ingelfingen Bahnhof,49.297972,9.659054
de:08126:11002:0:1,Ingelfingen Bühlhofer Straße,49.302113,9.652362
de:08126:11002:0:2,Ingelfingen Bühlhofer Straße,49.302541,9.652676
de:08126:11003:0:1,Ingelfingen Eichendorffstraße,49.298253,9.658919
de:08126:11003:0:2,Ingelfingen Eichendorffstraße,49.298282,9.658740
de:08126:11004:0:Bus,Ingelfingen Fa Bürkert,49.297608,9.653134
de:08126:11005:0:1,Ingelfingen Hochhaus,49.297081,9.663663
de:08126:11005:0:2,Ingelfingen Hochhaus,49.297110,9.663510
de:08126:11006:0:1,Ingelfingen Im Lauf,49.304503,9.655443
de:08126:11006:0:2,Ingelfingen Im Lauf,49.305018,9.655919
de:08126:11007:0:1,Ingelfingen Zollhaus,49.298469,9.653476
de:08126:11007:0:2,Ingelfingen Zollhaus,49.298341,9.653494
de:08126:11008:0:1,Ingelfingen Rose,49.300596,9.654464
de:08126:11008:0:2,Ingelfingen Rose,49.300602,9.653970
de:08126:11009:0:1,Ingelfingen Schule,49.301305,9.648391
de:08126:11009:0:2,Ingelfingen Schule,49.301463,9.647394
de:08126:11011:0:1,Ingelfingen Ziegelhütte,49.307332,9.658165
de:08126:11011:0:2,Ingelfingen Ziegelhütte,49.307338,9.658111
de:08126:11012:0:Bus,Ingelfingen Bobachshof,49.318026,9.631413
de:08126:11013:0:1,Ingelfingen Bühlhof,49.327810,9.672547
de:08126:11013:0:2,Ingelfingen Bühlhof,49.327775,9.672556
de:08126:11014:0:1,Dörrenzimmern Jägerhaus,49.317891,9.675413
de:08126:11015:0:1,Criesbach Landesstraße,49.304251,9.635168
de:08126:11016:0:1,Criesbacher Sattel,49.309891,9.624334
de:08126:11017:0:1,Diebach (Ingelfing.),49.333752,9.631197
de:08126:11018:0:1,Dörrenzimmern Brücke,49.334653,9.671155
de:08126:11018:0:2,Dörrenzimmern Brücke,49.334560,9.671164
de:08126:11020:0:1,Dörrenzimmern Sägewerk,49.335016,9.664085
de:08126:11020:0:2,Dörrenzimmern Sägewerk,49.335004,9.664354
de:08126:11021:0:1,Eberstal,49.342011,9.639803
de:08126:11021:0:2,Eberstal,49.341987,9.639875
de:08126:11022:0:1,Criesbach Ort,49.304556,9.636749
de:08126:11023:0:1,Eberstal Krautheimer Str,49.341636,9.637971
de:08126:11025:0:Bus,Ingelfingen Kiga Breter,49.298669,9.662773
de:08126:11026:0:1,Ingelfingen Steigäcker,49.295359,9.655937
de:08126:11027:0:Bus,Ingelfingen Falkenstraße,49.293308,9.647861
de:08126:11028:0:1,Ingelfingen Am Mühlberg,49.293777,9.650996
de:08126:11028:0:2,Ingelfingen Am Mühlberg,49.293718,9.651221
de:08126:11029:0:1,Ingelfingen Criesbach Kelter,49.306084,9.634279
de:08126:11029:0:2,Ingelfingen Criesbach Kelter,49.306084,9.634279
de:08126:11030:0:1,Ingelfingen Kelter,49.299254,9.654320
de:08126:11031:0:1,Ingelfingen Lipfersberg,49.289277,9.650107
de:08126:11032:0:1,Lipfersberg Wendeplatz,49.288498,9.648778
de:08126:11034:0:1,Ingelfingen Grabenweg,49.300871,9.651419
de:08126:11041:0:1,Niedernhall Kochermühle,49.296196,9.613941
de:08126:11041:0:2,Niedernhall Kochermühle,49.296196,9.613941
de:08126:11042:0:1,Niedernhall Neufelser Straße,49.292277,9.618558
de:08126:11042:0:2,Niedernhall Neufelser Straße,49.292277,9.618558
de:08126:11043:0:1,Niedernhall Pumpstation,49.301018,9.615252
de:08126:11043:0:2,Niedernhall Pumpstation,49.300836,9.615198
de:08126:11044:0:1,Niedernhall Gerberstraße,49.295247,9.618891
de:08126:11044:0:2,Niedernhall Gerberstraße,49.295247,9.618891
de:08126:11045:0:1,Niedernhall Salzstraße,49.303800,9.625448
de:08126:11045:0:2,Niedernhall Salzstraße,49.303777,9.625412
de:08126:11046:0:1,Niedernhall Grundschule,49.297696,9.617804
de:08126:11047:0:1,Niedernhall Stadthalle,49.296835,9.617193
de:08126:11048:0:1,N'hall G'heide Berlichingenstr,49.285000,9.618558
de:08126:11049:0:1,N'hall G'heide Hohenloher Str.,49.288012,9.623607
de:08126:11049:0:2,N'hall G'heide Hohenloher Str.,49.287924,9.624011
de:08126:11050:0:1,N'hall G'heide Schöntaler Str.,49.287760,9.621047
de:08126:11050:0:2,N'hall G'heide Schöntaler Str.,49.287678,9.620633
de:08126:11051:0:1,Niedernhall Giebelhöfe Abzweig,49.280195,9.618136
de:08126:11051:0:2,Niedernhall Giebelhöfe Abzweig,49.280195,9.618136
de:08126:11052:0:1,N'hall Waldzimmern Burgstall,49.269147,9.628431
de:08126:11052:0:2,N'hall Waldzimmern Burgstall,49.269147,9.628404
de:08126:11054:0:1,Niedernhall Guthof Abzweig,49.282334,9.608641
de:08126:11055:0:1,Niedernhall Galgenberg,49.291674,9.619124
de:08126:11056:0:1,Niedernhall Salzstr./Betonwerk,49.303501,9.621693
de:08126:11056:0:2,Niedernhall Salzstr./Betonwerk,49.303501,9.621693
de:08126:11057:0:1,N'hall G'heide Jugendhaus,49.283113,9.616887
de:08126:11057:0:2,N'hall G'heide Jugendhaus,49.283113,9.616887
de:08126:11071:0:1,Weißbach Hornschuch,49.296542,9.591717
de:08126:11072:0:1,Weißbach Schule,49.300192,9.593890
de:08126:11073:0:1,Weißbach Ortsmitte,49.297860,9.593837
de:08126:11073:0:2,Weißbach Ortsmitte,49.297673,9.594367
de:08126:11075:0:1,Crispenhofen Kindergarten,49.317469,9.600754
de:08126:11075:0:2,Crispenhofen Kindergarten,49.317469,9.600754
de:08126:11076:0:1,Crispenhofen Mitte,49.316111,9.598032
de:08126:11076:0:2,Crispenhofen Mitte,49.315601,9.597780
de:08126:11077:0:1,Crispenhofen Halberg Mitte,49.308275,9.604221
de:08126:11078:0:1,Weißbach Landesstraße,49.297766,9.592848
de:08126:11079:0:1,C'hofen Breitentaler Höfe Abzw,49.325029,9.591088
de:08126:11079:0:2,C'hofen Breitentaler Höfe Abzw,49.325269,9.590486
de:08126:11081:0:1,Weißbach Schützenstraße,49.299137,9.596558
de:08126:11084:0:1,Weißbach Halbg.Ebene Birkenweg,49.294416,9.604140
de:08126:11086:0:1,Weißbach Frühmeßweg,49.293970,9.600107
de:08126:11088:0:1,Weißbach Rathaus,49.296331,9.596388
de:08126:11089:0:1,Crispenhofen Siedlungsweg,49.315473,9.597502
de:08126:11092:0:1,Weißb. Halbg. Ebene Hahnenkl.,49.294861,9.602442
de:08126:11201:0:1,Öhringen Seniorenresidenz,49.322529,9.347941
de:08126:11202:0:1,Öhringen Hafenmarkt,49.201417,9.501858
de:08126:11203:0:1,Öhringen Bismarckstraße,49.201053,9.502586
de:08126:11205:0:1,Öhringen Karlsvorstadt,49.201945,9.506781
de:08126:11205:0:2,Öhringen Karlsvorstadt,49.201945,9.506781
de:08126:11206:0:1,Öhringen Jahnstraße,49.202697,9.510805
de:08126:11207:0:1,Öhringen Brechdarrweg,49.202943,9.515108
de:08126:11208:0:1,Öhringen Freiligrathstraße,49.203835,9.516833
de:08126:11209:0:1,Öhringen Hans-Sachs-Straße,49.205414,9.517920
de:08126:11210,Öhringen Silcherstr.,49.205150,9.514569
de:08126:11211:0:1,Öhringen Friedhof (Eingang),49.195359,9.499001
de:08126:11212:0:1,Öhringen Haagweg,49.201916,9.502918
de:08126:11213:0:1,Öhringen Untere Bürgstraße,49.203859,9.496387
de:08126:11214:0:1,Öhringen Alemannenstr.,49.208859,9.514893
de:08126:11215:0:1,Öhringen Steinsfeldle,49.189119,9.495884
de:08126:11215:0:2,Öhringen Steinsfeldle,49.189800,9.495848
de:08126:11216:0:1,Öhringen Jägerstraße,49.206916,9.511111
de:08126:11217:0:1,Öhringen Wibelstraße,49.206030,9.506754
de:08126:11219:0:1,Öhringen Gäwelestraße,49.207057,9.499082
de:08126:11220:0:1,Öhringen Krankenhaus,49.205555,9.498804
de:08126:11222:0:1,Öhringen Hirschgasse,49.199944,9.500475
de:08126:11223:0:1,Öhringen Marktplatz,49.200167,9.502226
de:08126:11224:0:1,Öhringen Altes Rathaus,49.200666,9.500636
de:08126:11225:0:1,Öhringen Altstadt,49.198864,9.500304
de:08126:11227:0:1,Öhringen Hofgartenweg,49.195529,9.502226
de:08126:11228:0:1,Öhringen Münzstube,49.194637,9.504472
de:08126:11229:0:1,Öhringen Hungerfeldschule,49.194972,9.508829
de:08126:11230:0:1,Öhringen Finanzamt / Willig,49.202057,9.505281
de:08126:11233:0:1,Öhringen Am Rappenhäusle,49.190557,9.511829
de:08126:11234:0:1,Öhringen Ahornweg,49.190751,9.510114
de:08126:11235:0:1,Öhringen Schwarzdornweg,49.191890,9.509386
de:08126:11237:0:1,Öhringen Theodor-Storm-Str.,49.191443,9.504167
de:08126:11240:0:1,Öhringen Treffener Ring,49.192776,9.495336
de:08126:11240:0:2,Öhringen Treffener Ring,49.192776,9.495336
de:08126:11946:0:1,Waldenburg Ziehl-Abegg,49.201722,9.673751
de:08126:11946:0:2,Waldenburg Ziehl-Abegg,49.201722,9.673751
de:08126:11947:0:1,Waldenburg Siercker Straße,49.186224,9.623391
de:08126:11948:0:1,Waldenburg Obermühle,49.187833,9.652586
de:08126:11949:0:1,Waldenburg Untermühle,49.190692,9.655416
de:08126:11950:0:1,Waldenburg Gebhardt,49.198864,9.658057
de:08126:11950:0:2,Waldenburg Gebhardt,49.198864,9.658057
de:08126:11951:1:11,Waldenburg Bahnhof,49.202720,9.659081
de:08126:11951:1:12,Waldenburg Bahnhof,49.202779,9.659054
de:08126:11951:1:13,Waldenburg Bahnhof,49.202473,9.659198
de:08126:11952:0:1,Waldenburg Bahnhofsiedlung,49.201669,9.654670
de:08126:11952:0:2,Waldenburg Bahnhofsiedlung,49.201669,9.654670
de:08126:11953:0:1,Waldenburg Abzw. Kesselfeld,49.198470,9.651724
de:08126:11953:0:2,Waldenburg Abzw. Kesselfeld,49.198470,9.651724
de:08126:11954:0:1,Waldenburg SWG,49.198969,9.669753
de:08126:11954:0:2,Waldenburg SWG,49.198969,9.669753
de:08126:11955:0:1,Waldenburg Haller Straße,49.186471,9.642274
de:08126:11955:0:2,Waldenburg Haller Straße,49.186471,9.642274
de:08126:11956:0:1,Waldenburg Hohenlohestraße,49.186101,9.626868
de:08126:11957:0:1,Waldenburg Mörikestraße,49.180728,9.640738
de:08126:11957:0:2,Waldenburg Mörikestraße,49.186054,9.626832
de:08126:11958:0:1,Waldenburg Rathaus,49.189553,9.642885
de:08126:11958:0:2,Waldenburg Rathaus,49.189553,9.642885
de:08126:11959:0:1,Waldenburg Schillerstraße,49.181497,9.635887
de:08126:11960:0:1,Waldenburg Schule,49.183864,9.641636
de:08126:11961:0:1,Waldenburg Silcherweg,49.180528,9.640944
de:08126:11962:0:1,Waldenburg Sportschule,49.184474,9.624837
de:08126:11963:0:1,Waldenburg Hauptstraße 84,49.185942,9.640809
de:08126:11964:0:1,Waldenburg Steinstraße,49.184586,9.636138
de:08126:11965:0:1,Waldenburg Panoramastraße 2,49.183615,9.633030
de:08126:11966:0:1,Waldenburg Kinderdorf,49.181556,9.619834
de:08126:11967:0:1,Waldenburg Friedhof,49.183723,9.629527
de:08126:11968:0:1,Waldenburg Ziegelhütte,49.178056,9.644079
de:08126:11969:0:1,Waldenburg Goldbach Ort,49.169141,9.656889
de:08126:11970:0:1,Waldenburg Neumühlsee,49.162498,9.643226
